Year,State,Electoral_Votes,Winner,Winner_EV,Runner_Up,Runner_Up_EV,Total_EV_Cast,Notes,Winner_Party,RunnerUp_Party,Population,Population_Per_EV
1992,Arkansas,6,Bill Clinton,6,George H.W. Bush,0,538,Clinton home state,Democratic,Republican,2415260.0,402543.3333333333
1992,California,54,Bill Clinton,54,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,30582346.0,566339.7407407408
1992,Colorado,8,Bill Clinton,8,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,3495767.0,436970.875
1992,Connecticut,8,Bill Clinton,8,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,3310806.0,413850.75
1992,Delaware,3,Bill Clinton,3,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,689654.0,229884.66666666663
1992,District of Columbia,3,Bill Clinton,3,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,607000.0,202333.33
1992,Florida,25,George H.W. Bush,25,Bill Clinton,0,538,Bush Republican,Republican,Democratic,13546816.0,541872.64
1992,Georgia,13,Bill Clinton,13,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,6819863.0,524604.8461538461
1992,Hawaii,4,Bill Clinton,4,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,1128891.0,282222.75
1992,Idaho,4,George H.W. Bush,4,Bill Clinton,0,538,Bush Republican,Republican,Democratic,1064190.0,266047.5
1992,Illinois,22,Bill Clinton,22,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,11628340.0,528560.9090909091
1992,Indiana,12,George H.W. Bush,12,Bill Clinton,0,538,Bush Republican,Republican,Democratic,5651424.0,470952.0
1992,Iowa,7,Bill Clinton,7,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,2806669.0,400952.7142857143
1992,Kansas,6,George H.W. Bush,6,Bill Clinton,0,538,Bush Republican,Republican,Democratic,2519743.0,419957.1666666667
1992,Kentucky,8,Bill Clinton,8,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,3756591.0,469573.875
1992,Louisiana,9,Bill Clinton,9,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,4269774.0,474419.3333333333
1992,Maine,4,Bill Clinton,4,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,1237327.0,309331.75
1992,Maryland,10,Bill Clinton,10,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,4884472.0,488447.2
1992,Massachusetts,12,Bill Clinton,12,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,6082959.0,506913.25
1992,Michigan,18,Bill Clinton,18,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,9423926.0,523551.4444444445
1992,Minnesota,10,Bill Clinton,10,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,4483975.0,448397.5
1992,Mississippi,7,George H.W. Bush,7,Bill Clinton,0,538,Bush Republican,Republican,Democratic,2627504.0,375357.7142857143
1992,Missouri,11,Bill Clinton,11,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,5212701.0,473881.9090909091
1992,Montana,3,Bill Clinton,3,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,819691.0,273230.3333333333
1992,Nebraska,5,George H.W. Bush,5,Bill Clinton,0,538,Bush Republican,Republican,Democratic,1604961.0,320992.2
1992,Nevada,4,Bill Clinton,4,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,1361118.0,340279.5
1992,New Hampshire,4,Bill Clinton,4,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,1134559.0,283639.75
1992,New Jersey,15,Bill Clinton,15,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,7867020.0,524468.0
1992,New Mexico,5,Bill Clinton,5,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,1575864.0,315172.8
1992,New York,33,Bill Clinton,33,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,18187655.0,551141.0606060605
1992,North Carolina,14,George H.W. Bush,14,Bill Clinton,0,538,Bush Republican,Republican,Democratic,6912772.0,493769.4285714286
1992,North Dakota,3,George H.W. Bush,3,Bill Clinton,0,538,Bush Republican,Republican,Democratic,639480.0,213160.0
1992,Ohio,21,Bill Clinton,21,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,10948320.0,521348.5714285714
1992,Oklahoma,8,George H.W. Bush,8,Bill Clinton,0,538,Bush Republican,Republican,Democratic,3206599.0,400824.875
1992,Oregon,7,Bill Clinton,7,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,2958137.0,422591.0
1992,Pennsylvania,23,Bill Clinton,23,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,11961525.0,520066.3043478261
1992,Rhode Island,4,Bill Clinton,4,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,1012435.0,253108.75
1992,South Carolina,8,George H.W. Bush,8,Bill Clinton,0,538,Bush Republican,Republican,Democratic,3591765.0,448970.625
1992,South Dakota,3,George H.W. Bush,3,Bill Clinton,0,538,Bush Republican,Republican,Democratic,707772.0,235924.0
1992,Tennessee,11,Bill Clinton,11,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,5039605.0,458145.9090909091
1992,Texas,32,George H.W. Bush,32,Bill Clinton,0,538,Bush home state,Republican,Democratic,17759572.0,554986.625
1992,Utah,5,George H.W. Bush,5,Bill Clinton,0,538,Bush Republican,Republican,Democratic,1824914.0,364982.8
1992,Vermont,3,Bill Clinton,3,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,571972.0,190657.3333333333
1992,Virginia,13,George H.W. Bush,13,Bill Clinton,0,538,Bush Republican,Republican,Democratic,6365589.0,489660.6923076923
1992,Washington,11,Bill Clinton,11,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,5072178.0,461107.0909090909
1992,West Virginia,5,Bill Clinton,5,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,1796450.0,359290.0
1992,Wisconsin,11,Bill Clinton,11,George H.W. Bush,0,538,Clinton Democrat,Democratic,Republican,4986150.0,453286.3636363637
1992,Wyoming,3,George H.W. Bush,3,Bill Clinton,0,538,Bush Republican,Republican,Democratic,461627.0,153875.66666666666
1996,Alabama,9,Bob Dole,9,Bill Clinton,0,538,Dole Republican,Republican,Democratic,4284495.0,476055.0
1996,Alaska,3,Bob Dole,3,Bill Clinton,0,538,Dole Republican,Republican,Democratic,596176.0,198725.3333333333
1996,Arizona,8,Bill Clinton,8,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,4544470.0,568058.75
1996,Arkansas,6,Bill Clinton,6,Bob Dole,0,538,Clinton home state,Democratic,Republican,2544330.0,424055.0
1996,California,54,Bill Clinton,54,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,32226997.0,596796.2407407408
1996,Colorado,8,Bob Dole,8,Bill Clinton,0,538,Dole Republican,Republican,Democratic,3898514.0,487314.25
1996,Connecticut,8,Bill Clinton,8,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,3358185.0,419773.125
1996,Delaware,3,Bill Clinton,3,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,736627.0,245542.3333333333
1996,District of Columbia,3,Bill Clinton,3,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,590000.0,196666.67
1996,Florida,25,Bill Clinton,25,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,14764597.0,590583.88
1996,Georgia,13,Bob Dole,13,Bill Clinton,0,538,Dole Republican,Republican,Democratic,7503158.0,577166.0
1996,Hawaii,4,Bill Clinton,4,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,1170214.0,292553.5
1996,Idaho,4,Bob Dole,4,Bill Clinton,0,538,Dole Republican,Republican,Democratic,1179071.0,294767.75
1996,Illinois,22,Bill Clinton,22,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,12023817.0,546537.1363636364
1996,Indiana,12,Bob Dole,12,Bill Clinton,0,538,Dole Republican,Republican,Democratic,5865955.0,488829.5833333333
1996,Iowa,7,Bill Clinton,7,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,2866496.0,409499.4285714286
1996,Kansas,6,Bob Dole,6,Bill Clinton,0,538,Dole home state,Republican,Democratic,2604080.0,434013.3333333333
1996,Kentucky,8,Bill Clinton,8,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,3899180.0,487397.5
1996,Louisiana,9,Bill Clinton,9,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,4369375.0,485486.1111111111
1996,Maine,4,Bill Clinton,4,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,1256125.0,314031.25
1996,Maryland,10,Bill Clinton,10,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,5090479.0,509047.9
1996,Massachusetts,12,Bill Clinton,12,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,6216028.0,518002.3333333333
1996,Michigan,18,Bill Clinton,18,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,9681185.0,537843.6111111111
1996,Minnesota,10,Bill Clinton,10,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,4701727.0,470172.7
1996,Mississippi,7,Bob Dole,7,Bill Clinton,0,538,Dole Republican,Republican,Democratic,2736081.0,390868.7142857143
1996,Missouri,11,Bill Clinton,11,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,5403956.0,491268.7272727273
1996,Montana,3,Bob Dole,3,Bill Clinton,0,538,Dole Republican,Republican,Democratic,860943.0,286981.0
1996,Nebraska,5,Bob Dole,5,Bill Clinton,0,538,Dole Republican,Republican,Democratic,1658112.0,331622.4
1996,Nevada,4,Bill Clinton,4,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,1679687.0,419921.75
1996,New Hampshire,4,Bill Clinton,4,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,1185172.0,296293.0
1996,New Jersey,15,Bill Clinton,15,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,8140685.0,542712.3333333334
1996,New Mexico,5,Bill Clinton,5,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,1697455.0,339491.0
1996,New York,33,Bill Clinton,33,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,18582056.0,563092.6060606061
1996,North Carolina,14,Bob Dole,14,Bill Clinton,0,538,Dole Republican,Republican,Democratic,7481043.0,534360.2142857143
1996,North Dakota,3,Bob Dole,3,Bill Clinton,0,538,Dole Republican,Republican,Democratic,640840.0,213613.3333333333
1996,Ohio,21,Bill Clinton,21,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,11150730.0,530987.1428571428
1996,Oklahoma,8,Bob Dole,8,Bill Clinton,0,538,Dole Republican,Republican,Democratic,3328626.0,416078.25
1996,Oregon,7,Bill Clinton,7,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,3189768.0,455681.1428571429
1996,Pennsylvania,23,Bill Clinton,23,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,12121290.0,527012.6086956522
1996,Rhode Island,4,Bill Clinton,4,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,1030377.0,257594.25
1996,South Carolina,8,Bob Dole,8,Bill Clinton,0,538,Dole Republican,Republican,Democratic,3801888.0,475236.0
1996,South Dakota,3,Bob Dole,3,Bill Clinton,0,538,Dole Republican,Republican,Democratic,731308.0,243769.3333333333
1996,Tennessee,11,Bill Clinton,11,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,5364444.0,487676.7272727273
1996,Texas,32,Bob Dole,32,Bill Clinton,0,538,Dole Republican,Republican,Democratic,19305696.0,603303.0
1996,Utah,5,Bob Dole,5,Bill Clinton,0,538,Dole Republican,Republican,Democratic,2029041.0,405808.2
1996,Vermont,3,Bill Clinton,3,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,590399.0,196799.66666666663
1996,Virginia,13,Bob Dole,13,Bill Clinton,0,538,Dole Republican,Republican,Democratic,6722052.0,517080.9230769231
1996,Washington,11,Bill Clinton,11,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,5483149.0,498468.0909090909
1996,West Virginia,5,Bill Clinton,5,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,1802397.0,360479.4
1996,Wisconsin,11,Bill Clinton,11,Bob Dole,0,538,Clinton Democrat,Democratic,Republican,5174913.0,470446.6363636364
1996,Wyoming,3,Bob Dole,3,Bill Clinton,0,538,Dole Republican,Republican,Democratic,477704.0,159234.66666666666
2000,Alabama,9,George W. Bush,9,Al Gore,0,538,Bush Republican,Republican,Democratic,4447100.0,494122.2222222223
2000,Alaska,3,George W. Bush,3,Al Gore,0,538,Bush Republican,Republican,Democratic,626932.0,208977.3333333333
2000,Arizona,8,George W. Bush,8,Al Gore,0,538,Bush Republican,Republican,Democratic,5130632.0,641329.0
2000,Arkansas,6,George W. Bush,6,Al Gore,0,538,Bush Republican,Republican,Democratic,2673400.0,445566.6666666667
2000,California,54,Al Gore,54,George W. Bush,0,538,Gore Democrat,Democratic,Republican,33871648.0,627252.7407407408
2000,Colorado,8,George W. Bush,8,Al Gore,0,538,Bush Republican,Republican,Democratic,4301261.0,537657.625
2000,Connecticut,8,Al Gore,8,George W. Bush,0,538,Gore Democrat,Democratic,Republican,3405565.0,425695.625
2000,Delaware,3,Al Gore,3,George W. Bush,0,538,Gore Democrat,Democratic,Republican,783600.0,261200.0
2000,District of Columbia,3,Al Gore,2,George W. Bush,0,538,1 abstention,Democratic,Republican,572059.0,190686.33
2000,Florida,25,George W. Bush,25,Al Gore,0,538,Disputed; awarded to Bush,Republican,Democratic,15982378.0,639295.12
2000,Georgia,13,George W. Bush,13,Al Gore,0,538,Bush Republican,Republican,Democratic,8186453.0,629727.1538461539
2000,Hawaii,4,Al Gore,4,George W. Bush,0,538,Gore Democrat,Democratic,Republican,1211537.0,302884.25
2000,Idaho,4,George W. Bush,4,Al Gore,0,538,Bush Republican,Republican,Democratic,1293953.0,323488.25
2000,Illinois,22,Al Gore,22,George W. Bush,0,538,Gore Democrat,Democratic,Republican,12419293.0,564513.3181818182
2000,Indiana,12,George W. Bush,12,Al Gore,0,538,Bush Republican,Republican,Democratic,6080485.0,506707.0833333333
2000,Iowa,7,Al Gore,7,George W. Bush,0,538,Gore Democrat,Democratic,Republican,2926324.0,418046.28571428574
2000,Kansas,6,George W. Bush,6,Al Gore,0,538,Bush Republican,Republican,Democratic,2688418.0,448069.6666666667
2000,Kentucky,8,George W. Bush,8,Al Gore,0,538,Bush Republican,Republican,Democratic,4041769.0,505221.125
2000,Louisiana,9,George W. Bush,9,Al Gore,0,538,Bush Republican,Republican,Democratic,4468976.0,496552.8888888889
2000,Maine,4,Al Gore,4,George W. Bush,0,538,Gore Democrat,Democratic,Republican,1274923.0,318730.75
2000,Maryland,10,Al Gore,10,George W. Bush,0,538,Gore Democrat,Democratic,Republican,5296486.0,529648.6
2000,Massachusetts,12,Al Gore,12,George W. Bush,0,538,Gore Democrat,Democratic,Republican,6349097.0,529091.4166666666
2000,Michigan,18,Al Gore,18,George W. Bush,0,538,Gore Democrat,Democratic,Republican,9938444.0,552135.7777777778
2000,Minnesota,10,Al Gore,10,George W. Bush,0,538,Gore Democrat,Democratic,Republican,4919479.0,491947.9
2000,Mississippi,7,George W. Bush,7,Al Gore,0,538,Bush Republican,Republican,Democratic,2844658.0,406379.7142857143
2000,Missouri,11,George W. Bush,11,Al Gore,0,538,Bush Republican,Republican,Democratic,5595211.0,508655.5454545455
2000,Montana,3,George W. Bush,3,Al Gore,0,538,Bush Republican,Republican,Democratic,902195.0,300731.6666666667
2000,Nebraska,5,George W. Bush,5,Al Gore,0,538,Bush Republican,Republican,Democratic,1711263.0,342252.6
2000,Nevada,4,George W. Bush,4,Al Gore,0,538,Bush Republican,Republican,Democratic,1998257.0,499564.25
2000,New Hampshire,4,George W. Bush,4,Al Gore,0,538,Bush Republican,Republican,Democratic,1235786.0,308946.5
2000,New Jersey,15,Al Gore,15,George W. Bush,0,538,Gore Democrat,Democratic,Republican,8414350.0,560956.6666666666
2000,New Mexico,5,Al Gore,5,George W. Bush,0,538,Gore Democrat,Democratic,Republican,1819046.0,363809.2
2000,New York,33,Al Gore,33,George W. Bush,0,538,Gore Democrat,Democratic,Republican,18976457.0,575044.1515151515
2000,North Carolina,14,George W. Bush,14,Al Gore,0,538,Bush Republican,Republican,Democratic,8049313.0,574950.9285714285
2000,North Dakota,3,George W. Bush,3,Al Gore,0,538,Bush Republican,Republican,Democratic,642200.0,214066.66666666663
2000,Ohio,21,George W. Bush,21,Al Gore,0,538,Bush Republican,Republican,Democratic,11353140.0,540625.7142857143
2000,Oklahoma,8,George W. Bush,8,Al Gore,0,538,Bush Republican,Republican,Democratic,3450654.0,431331.75
2000,Oregon,7,Al Gore,7,George W. Bush,0,538,Gore Democrat,Democratic,Republican,3421399.0,488771.28571428574
2000,Pennsylvania,23,Al Gore,23,George W. Bush,0,538,Gore Democrat,Democratic,Republican,12281054.0,533958.8695652174
2000,Rhode Island,4,Al Gore,4,George W. Bush,0,538,Gore Democrat,Democratic,Republican,1048319.0,262079.75
2000,South Carolina,8,George W. Bush,8,Al Gore,0,538,Bush Republican,Republican,Democratic,4012012.0,501501.5
2000,South Dakota,3,George W. Bush,3,Al Gore,0,538,Bush Republican,Republican,Democratic,754844.0,251614.66666666663
2000,Tennessee,11,George W. Bush,11,Al Gore,0,538,Gore home state lost,Republican,Democratic,5689283.0,517207.5454545455
2000,Texas,32,George W. Bush,32,Al Gore,0,538,Bush home state,Republican,Democratic,20851820.0,651619.375
2000,Utah,5,George W. Bush,5,Al Gore,0,538,Bush Republican,Republican,Democratic,2233169.0,446633.8
2000,Vermont,3,Al Gore,3,George W. Bush,0,538,Gore Democrat,Democratic,Republican,608827.0,202942.3333333333
2000,Virginia,13,George W. Bush,13,Al Gore,0,538,Bush Republican,Republican,Democratic,7078515.0,544501.1538461539
2000,Washington,11,Al Gore,11,George W. Bush,0,538,Gore Democrat,Democratic,Republican,5894121.0,535829.1818181818
2000,West Virginia,5,George W. Bush,5,Al Gore,0,538,Bush Republican,Republican,Democratic,1808344.0,361668.8
2000,Wisconsin,11,Al Gore,11,George W. Bush,0,538,Gore Democrat,Democratic,Republican,5363675.0,487606.8181818182
2000,Wyoming,3,George W. Bush,3,Al Gore,0,538,Bush Republican,Republican,Democratic,493782.0,164594.0
2004,Alabama,9,George W. Bush,9,John Kerry,0,538,Bush Republican,Republican,Democratic,4580154.0,508906.0
2004,Alaska,3,George W. Bush,3,John Kerry,0,538,Bush Republican,Republican,Democratic,660252.0,220084.0
2004,Arizona,10,George W. Bush,10,John Kerry,0,538,Bush Republican,Republican,Democratic,5635186.0,563518.6
2004,Arkansas,6,George W. Bush,6,John Kerry,0,538,Bush Republican,Republican,Democratic,2770407.0,461734.5
2004,California,55,John Kerry,55,George W. Bush,0,538,Kerry Democrat,Democratic,Republican,35224571.0,640446.7454545455
2004,Colorado,9,George W. Bush,9,John Kerry,0,538,Bush Republican,Republican,Democratic,4592435.0,510270.5555555556
2004,Connecticut,7,John Kerry,7,George W. Bush,0,538,Kerry Democrat,Democratic,Republican,3472978.0,496139.7142857143
2004,Delaware,3,John Kerry,3,George W. Bush,0,538,Kerry Democrat,Democratic,Republican,829334.0,276444.6666666667
2004,District of Columbia,3,John Kerry,3,George W. Bush,0,538,Kerry Democrat,Democratic,Republican,580000.0,193333.33
2004,Florida,27,George W. Bush,27,John Kerry,0,538,Bush Republican,Republican,Democratic,17109951.0,633701.8888888889
2004,Georgia,15,George W. Bush,15,John Kerry,0,538,Bush Republican,Republican,Democratic,8786933.0,585795.5333333333
2004,Hawaii,4,John Kerry,4,George W. Bush,0,538,Kerry Democrat,Democratic,Republican,1271043.0,317760.75
2004,Idaho,4,George W. Bush,4,John Kerry,0,538,Bush Republican,Republican,Democratic,1403405.0,350851.25
2004,Illinois,21,John Kerry,21,George W. Bush,0,538,Kerry Democrat,Democratic,Republican,12583829.0,599229.9523809524
2004,Indiana,11,George W. Bush,11,John Kerry,0,538,Bush Republican,Republican,Democratic,6241812.0,567437.4545454546
2004,Iowa,7,George W. Bush,7,John Kerry,0,538,Bush Republican,Republican,Democratic,2974336.0,424905.1428571429
2004,Kansas,6,George W. Bush,6,John Kerry,0,538,Bush Republican,Republican,Democratic,2754298.0,459049.6666666667
2004,Kentucky,8,George W. Bush,8,John Kerry,0,538,Bush Republican,Republican,Democratic,4160808.0,520101.0
2004,Louisiana,9,George W. Bush,9,John Kerry,0,538,Bush Republican,Republican,Democratic,4494734.0,499414.8888888889
2004,Maine,4,John Kerry,4,George W. Bush,0,538,Kerry Democrat,Democratic,Republican,1296298.0,324074.5
2004,Maryland,10,John Kerry,10,George W. Bush,0,538,Kerry Democrat,Democratic,Republican,5487312.0,548731.2
